"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"267","54_2_Composite.tif",0,0,1,0.1887,0.1924,0,0.0483,0.3776,0.3776
"367","54_2_Composite.tif",0,1,0,0.4914,0.5009,0.5,0.1935,0.3776,0.3776
"268","54_3_Composite.tif",0,0,1,0.1814,0.1807,0,0.0473,0.3863,0.3863
"368","54_3_Composite.tif",0,1,0,0.467,0.4694,0.3947,0.1817,0.3863,0.3863
"269","54_4_Composite.tif",0,0,1,0.1716,0.1772,0,0.0465,0.374,0.374
"369","54_4_Composite.tif",0,1,0,0.4745,0.4919,0.4411,0.1798,0.374,0.374
"270","54_5_Composite.tif",0,0,1,0.1588,0.1514,0.0294,0.0483,0.3835,0.3835
"370","54_5_Composite.tif",0,1,0,0.4309,0.4347,0.4102,0.1772,0.3835,0.3835
"271","54_6_Composite.tif",0,0,1,0.1832,0.1809,0,0.0438,0.3751,0.3751
"371","54_6_Composite.tif",0,1,0,0.4515,0.4604,0.4411,0.1936,0.3751,0.3751
"272","54_7_Composite.tif",0,0,1,0.1859,0.1863,0,0.0489,0.3825,0.3825
"372","54_7_Composite.tif",0,1,0,0.4726,0.4825,0.4594,0.1876,0.3825,0.3825
"273","54_8_Composite.tif",0,0,1,0.165,0.1578,0.0606,0.0507,0.3829,0.3829
"373","54_8_Composite.tif",0,1,0,0.4478,0.4545,0.4473,0.1818,0.3829,0.3829
"274","54_9_Composite.tif",0,0,1,0.1883,0.1888,0,0.049,0.3929,0.3929
"374","54_9_Composite.tif",0,1,0,0.503,0.5,0.4444,0.1872,0.3929,0.3929
"275","56_10_Composite.tif",0,0,1,0.1614,0.1186,0.0363,0.0326,0.3961,0.3961
"375","56_10_Composite.tif",0,1,0,0.4107,0.3968,0.2444,0.176,0.3961,0.3961
"276","56_11_Composite.tif",0,0,1,0.1572,0.143,0.0185,0.0362,0.4095,0.4095
"376","56_11_Composite.tif",0,1,0,0.4473,0.4325,0.2391,0.1684,0.4095,0.4095
"277","56_12_Composite.tif",0,0,1,0.1665,0.1184,0.0434,0.0369,0.3759,0.3759
"377","56_12_Composite.tif",0,1,0,0.2972,0.295,0.18,0.1498,0.3759,0.3759
"278","56_13_Composite.tif",0,0,1,0.1425,0.1317,0,0.0277,0.3932,0.3932
"378","56_13_Composite.tif",0,1,0,0.4648,0.4515,0.2608,0.1681,0.3932,0.3932
"279","56_14_Composite.tif",0,0,1,0.1361,0.1262,0,0.0269,0.3866,0.3866
"379","56_14_Composite.tif",0,1,0,0.4958,0.4884,0.2916,0.1665,0.3866,0.3866
"280","56_15_Composite.tif",0,0,1,0.1648,0.1167,0.0597,0.044,0.3898,0.3898
"380","56_15_Composite.tif",0,1,0,0.3395,0.3284,0.2127,0.1615,0.3898,0.3898
"281","56_1_Composite.tif",0,0,1,0.1477,0.1336,0,0.03,0.4114,0.4114
"381","56_1_Composite.tif",0,1,0,0.4535,0.4462,0.2558,0.1795,0.4114,0.4114
"282","56_2_Composite.tif",0,0,1,0.1638,0.1211,0.0677,0.0424,0.3935,0.3935
"382","56_2_Composite.tif",0,1,0,0.3678,0.3645,0.2666,0.171,0.3935,0.3935
"283","56_3_Composite.tif",0,0,1,0.1678,0.1247,0.0535,0.0426,0.3996,0.3996
"383","56_3_Composite.tif",0,1,0,0.3715,0.3617,0.2391,0.1684,0.3996,0.3996
"284","56_4_Composite.tif",0,0,1,0.1369,0.1226,0,0.0248,0.398,0.398
"384","56_4_Composite.tif",0,1,0,0.4856,0.4779,0.2727,0.1756,0.398,0.398
"285","56_5_Composite.tif",0,0,1,0.1502,0.1368,0,0.0329,0.4055,0.4055
"385","56_5_Composite.tif",0,1,0,0.436,0.4158,0.25,0.1741,0.4055,0.4055
"286","56_6_Composite.tif",0,0,1,0.1662,0.1214,0.0508,0.046,0.3991,0.3991
"386","56_6_Composite.tif",0,1,0,0.358,0.3515,0.2391,0.1684,0.3991,0.3991
"287","56_7_Composite.tif",0,0,1,0.1479,0.1352,0,0.0344,0.3892,0.3892
"387","56_7_Composite.tif",0,1,0,0.4316,0.4142,0.2448,0.1645,0.3892,0.3892
"288","56_8_Composite.tif",0,0,1,0.1381,0.1262,0,0.0254,0.3884,0.3884
"388","56_8_Composite.tif",0,1,0,0.5226,0.5063,0.2653,0.1663,0.3884,0.3884
"289","56_9_Composite.tif",0,0,1,0.138,0.1268,0,0.0257,0.4036,0.4036
"389","56_9_Composite.tif",0,1,0,0.4841,0.4784,0.2666,0.1749,0.4036,0.4036
"290","57_10_Composite.tif",0,0,1,0.2464,0.2448,0,0.0408,0.5284,0.5284
"390","57_10_Composite.tif",0,1,0,0.6836,0.6729,0.3888,0.2032,0.5284,0.5284
"291","57_11_Composite.tif",0,0,1,0.1599,0.1569,0,0.0393,0.3899,0.3899
"391","57_11_Composite.tif",0,1,0,0.6065,0.6008,0.4358,0.1576,0.3899,0.3899
"292","57_12_Composite.tif",0,0,1,0.2592,0.2581,0,0.0412,0.5237,0.5237
"392","57_12_Composite.tif",0,1,0,0.6641,0.6656,0.3684,0.1903,0.5237,0.5237
"293","57_13_Composite.tif",0,0,1,0.1884,0.1798,0.0714,0.0644,0.4547,0.4547
"393","57_13_Composite.tif",0,1,0,0.7009,0.6857,0.6,0.1953,0.4547,0.4547
"294","57_14_Composite.tif",0,0,1,0.2309,0.2272,0,0.0681,0.4796,0.4796
"394","57_14_Composite.tif",0,1,0,0.7461,0.7102,0.619,0.1954,0.4796,0.4796
"295","57_15_Composite.tif",0,0,1,0.1184,0.1156,0,0.0301,0.3558,0.3558
"395","57_15_Composite.tif",0,1,0,0.5201,0.4868,0.3611,0.1405,0.3558,0.3558
"296","57_1_Composite.tif",0,0,1,0.1108,0.1081,0,0.0326,0.3483,0.3483
"396","57_1_Composite.tif",0,1,0,0.4911,0.4638,0.3428,0.1371,0.3483,0.3483
"297","57_2_Composite.tif",0,0,1,0.2011,0.1969,0,0.0483,0.4477,0.4477
"397","57_2_Composite.tif",0,1,0,0.6846,0.669,0.5172,0.1801,0.4477,0.4477
"298","57_3_Composite.tif",0,0,1,0.1992,0.1938,0,0.0469,0.4458,0.4458
"398","57_3_Composite.tif",0,1,0,0.7226,0.6941,0.6071,0.1861,0.4458,0.4458
"299","57_4_Composite.tif",0,0,1,0.0982,0.0972,0,0.0245,0.3031,0.3031
"399","57_4_Composite.tif",0,1,0,0.3934,0.4031,0.2352,0.1238,0.3031,0.3031
"2100","57_5_Composite.tif",0,0,1,0.2151,0.2073,0,0.0695,0.4695,0.4695
"3100","57_5_Composite.tif",0,1,0,0.7329,0.7036,0.64,0.1962,0.4695,0.4695
"2101","57_6_Composite.tif",0,0,1,0.2314,0.2249,0,0.0591,0.4749,0.4749
"3101","57_6_Composite.tif",0,1,0,0.7284,0.695,0.6,0.1798,0.4749,0.4749
"2102","57_7_Composite.tif",0,0,1,0.2389,0.2373,0,0.0424,0.5157,0.5157
"3102","57_7_Composite.tif",0,1,0,0.6702,0.679,0.3888,0.2032,0.5157,0.5157
"2103","57_8_Composite.tif",0,0,1,0.2629,0.26,0,0.0387,0.5238,0.5238
"3103","57_8_Composite.tif",0,1,0,0.6515,0.6479,0.3684,0.1885,0.5238,0.5238
"2104","57_9_Composite.tif",0,0,1,0.1044,0.1031,0,0.0254,0.2942,0.2942
"3104","57_9_Composite.tif",0,1,0,0.388,0.4415,0.2413,0.1188,0.2942,0.2942
