"","Picture","method","value"
"251","2D","ICCS.M2",0.552075724948026
"252","2D","ICCS.M2",0.559386690097024
"253","2D","ICCS.M2",0.32234639078578
"254","2D","ICCS.M2",0.520425076672969
"255","2D","ICCS.M2",0.378691982525767
"256","2D","ICCS.M2",0.54518825021837
"257","2D","ICCS.M2",0.626140622730201
"258","2D","ICCS.M2",0.495612089069568
"259","2D","ICCS.M2",0.401415413451017
"260","2D","ICCS.M2",0.368291929888779
"261","2D","ICCS.M2",0.391115740121649
"262","2D","ICCS.M2",0.458277001660815
"263","2D","ICCS.M2",0.453242456935863
"264","2D","ICCS.M2",0.524024922129039
"265","2D","ICCS.M2",0.303476308821728
"266","2D","ICCS.M2",0.415694246057825
"267","2D","ICCS.M2",0.480050137423672
"268","2D","ICCS.M2",0.47285545538495
"269","2D","ICCS.M2",0.494391117522106
"270","2D","ICCS.M2",0.43065953191987
"271","2D","ICCS.M2",0.388735874388089
"272","2D","ICCS.M2",0.548557231907274
"273","2D","ICCS.M2",0.32120483871828
"274","2D","ICCS.M2",0.355078113268974
"275","2D","ICCS.M2",0.234967422326602
"276","2D","ICCS.M2",0.329558245629824
"277","2D","ICCS.M2",0.277207047173103
"278","2D","ICCS.M2",0.435351956436123
"279","2D","ICCS.M2",0.428168121776477
"280","2D","ICCS.M2",0.402247183170279
"281","2D","ICCS.M2",0.256814104850975
"282","2D","ICCS.M2",0.367583800826287
"283","2D","ICCS.M2",0.383607219625302
"284","2D","ICCS.M2",0.420635496321268
"285","2D","ICCS.M2",0.421322063066752
"286","2D","ICCS.M2",0.355226993678936
"287","2D","ICCS.M2",0.329298844296129
"288","2D","ICCS.M2",0.477198465463248
"289","2D","ICCS.M2",0.387906199060299
"290","2D","ICCS.M2",0.482035837598337
"291","2D","ICCS.M2",0.369293190814105
"292","2D","ICCS.M2",0.358736504017795
"293","2D","ICCS.M2",0.272554230467511
"294","2D","ICCS.M2",0.524200057927008
"295","2D","ICCS.M2",0.251913877005485
"296","2D","ICCS.M2",0.370675646606865
"297","2D","ICCS.M2",0.264647322022263
"298","2D","ICCS.M2",0.452637986010996
"299","2D","ICCS.M2",0.358084112593292
"300","2D","ICCS.M2",0.544331725305492
"301","2D","ICCS.M2",0.394926509678958
"302","2D","ICCS.M2",0.296182762847805
"303","2D","ICCS.M2",0.319426534357838
"304","2D","ICCS.M2",0.232457950117003
"305","2D","ICCS.M2",0.417564370683404
"306","2D","ICCS.M2",0.434210425333483
"307","3D","ICCS.M2",0.421557424311888
"308","3D","ICCS.M2",0.325847922948432
"309","3D","ICCS.M2",0.395159559437637
"310","3D","ICCS.M2",0.356305259262537
"311","3D","ICCS.M2",0.319010557325517
"312","3D","ICCS.M2",0.361269387947743
"313","3D","ICCS.M2",0.504427886837504
"314","3D","ICCS.M2",0.463385846979205
"315","3D","ICCS.M2",0.558576534470405
"316","3D","ICCS.M2",0.359255247650751
"317","3D","ICCS.M2",0.518174779406056
"318","3D","ICCS.M2",0.314312736388751
"319","3D","ICCS.M2",0.412606706298124
"320","3D","ICCS.M2",0.370302984365696
"321","3D","ICCS.M2",0.418914192417028
"322","3D","ICCS.M2",0.529096827930358
"323","3D","ICCS.M2",0.390496920646795
"324","3D","ICCS.M2",0.445035012006688
"325","3D","ICCS.M2",0.365756481475876
"326","3D","ICCS.M2",0.471849161030343
"327","3D","ICCS.M2",0.332903414421525
"328","3D","ICCS.M2",0.3558100271863
"329","3D","ICCS.M2",0.333844678004755
"330","3D","ICCS.M2",0.3392691232125
"331","3D","ICCS.M2",0.325503878214372
"332","3D","ICCS.M2",0.495130729592059
"333","3D","ICCS.M2",0.436312535161038
"334","3D","ICCS.M2",0.320019505976064
"335","3D","ICCS.M2",0.370863670119054
"336","3D","ICCS.M2",0.560352677814536
"337","3D","ICCS.M2",0.420738397844594
"338","3D","ICCS.M2",0.287331379994022
"339","3D","ICCS.M2",0.592712362850376
"340","3D","ICCS.M2",0.398587999281175
"341","3D","ICCS.M2",0.287675770256035
"342","3D","ICCS.M2",0.447005452262549
"343","3D","ICCS.M2",0.6241611185225
"344","3D","ICCS.M2",0.55604286264927
"345","3D","ICCS.M2",0.540290047885933
"346","3D","ICCS.M2",0.369855659942017
"347","3D","ICCS.M2",0.491605796578392
"348","3D","ICCS.M2",0.259735179449813
"349","3D","ICCS.M2",0.605098943352462
"350","3D","ICCS.M2",0.51770833508539
"351","3D","ICCS.M2",0.496193282187308
"352","3D","ICCS.M2",0.629834234638581
"353","3D","ICCS.M2",0.571487562900997
"354","3D","ICCS.M2",0.572530474550388
"355","3D","ICCS.M2",0.393521213962306
"356","3D","ICCS.M2",0.521738169348944
"357","3D","ICCS.M2",0.544365308063168
