"","class","no_pic","t","OTC"
"346","Conf_random",4,1080,1
"347","Conf_random",4,1095,1
"348","Conf_random",4,1110,1
"349","Conf_random",4,1125,1
"350","Conf_random",4,1140,1
"351","Conf_random",4,1155,1
"352","Conf_random",4,1170,1
"353","Conf_random",4,1185,1
"354","Conf_random",4,1200,1
"355","Conf_random",4,1215,1
"356","Conf_random",4,1230,1
"357","Conf_random",4,1245,1
"358","Conf_random",4,1260,1
"359","Conf_random",4,1275,1
"360","Conf_random",4,1290,1
"361","Conf_random",4,1305,1
"362","Conf_random",4,1320,1
"363","Conf_random",4,1335,1
"364","Conf_random",4,1350,1
"365","Conf_random",5,0,0.018654206
"366","Conf_random",5,15,0.059383012
"367","Conf_random",5,30,0.085794364
"368","Conf_random",5,45,0.150325207
"369","Conf_random",5,60,0.233249419
"370","Conf_random",5,75,0.335260184
"371","Conf_random",5,90,0.388916548
"372","Conf_random",5,105,0.434633735
"373","Conf_random",5,120,0.477069121
"374","Conf_random",5,135,0.519898674
"375","Conf_random",5,150,0.569035536
"376","Conf_random",5,165,0.607785275
"377","Conf_random",5,180,0.64726528
"378","Conf_random",5,195,0.701903398
"379","Conf_random",5,210,0.74835205
"380","Conf_random",5,225,0.773828329
"381","Conf_random",5,240,0.788801709
"382","Conf_random",5,255,0.800635547
"383","Conf_random",5,270,0.81226848
"384","Conf_random",5,285,0.824509255
"385","Conf_random",5,300,0.834751012
"386","Conf_random",5,315,0.842021607
"387","Conf_random",5,330,0.847061454
"388","Conf_random",5,345,0.852888651
"389","Conf_random",5,360,0.859706892
"390","Conf_random",5,375,0.866225898
"391","Conf_random",5,390,0.874113987
"392","Conf_random",5,405,0.883852153
"393","Conf_random",5,420,0.892208965
"394","Conf_random",5,435,0.900034366
"395","Conf_random",5,450,0.906262991
"396","Conf_random",5,465,0.911916836
"397","Conf_random",5,480,0.918317733
"398","Conf_random",5,495,0.922618751
"399","Conf_random",5,510,0.928492951
"400","Conf_random",5,525,0.936559771
"401","Conf_random",5,540,0.947794045
"402","Conf_random",5,555,0.960913728
"403","Conf_random",5,570,0.972934944
"404","Conf_random",5,585,0.982252192
"405","Conf_random",5,600,0.985321723
"406","Conf_random",5,615,0.985949
"407","Conf_random",5,630,0.98668544
"408","Conf_random",5,645,0.987624956
"409","Conf_random",5,660,0.988726804
"410","Conf_random",5,675,0.989799996
"411","Conf_random",5,690,0.99093401
"412","Conf_random",5,705,0.991380957
"413","Conf_random",5,720,0.991784977
"414","Conf_random",5,735,0.992214195
"415","Conf_random",5,750,0.992399715
"416","Conf_random",5,765,0.992542659
"417","Conf_random",5,780,0.992745976
"418","Conf_random",5,795,0.993158124
"419","Conf_random",5,810,0.993954881
"420","Conf_random",5,825,0.994754082
"421","Conf_random",5,840,0.996434131
"422","Conf_random",5,855,0.998232601
"423","Conf_random",5,870,0.999817826
"424","Conf_random",5,885,0.999993755
"425","Conf_random",5,900,1
"426","Conf_random",5,915,1
"427","Conf_random",5,930,1
"428","Conf_random",5,945,1
"429","Conf_random",5,960,1
"430","Conf_random",5,975,1
"431","Conf_random",5,990,1
"432","Conf_random",5,1005,1
"433","Conf_random",5,1020,1
"434","Conf_random",5,1035,1
"435","Conf_random",5,1050,1
"436","Conf_random",5,1065,1
"437","Conf_random",5,1080,1
"438","Conf_random",5,1095,1
"439","Conf_random",5,1110,1
