"","class","no_pic","t","OTC"
"763","2D_random",9,510,0.926193712
"764","2D_random",9,525,0.934578206
"765","2D_random",9,540,0.945857591
"766","2D_random",9,555,0.962295208
"767","2D_random",9,570,0.97458174
"768","2D_random",9,585,0.979728263
"769","2D_random",9,600,0.982971383
"770","2D_random",9,615,0.985673482
"771","2D_random",9,630,0.988866648
"772","2D_random",9,645,0.990038383
"773","2D_random",9,660,0.991676007
"774","2D_random",9,675,0.99282554
"775","2D_random",9,690,0.993497399
"776","2D_random",9,705,0.993777317
"777","2D_random",9,720,0.994410923
"778","2D_random",9,735,0.995798556
"779","2D_random",9,750,0.997458695
"780","2D_random",9,765,0.999952701
"781","2D_random",9,780,0.999968186
"782","2D_random",9,795,0.99998366
"783","2D_random",9,810,1
"784","2D_random",9,825,1
"785","2D_random",9,840,1
"786","2D_random",9,855,1
"787","2D_random",9,870,1
"788","2D_random",9,885,1
"789","2D_random",9,900,1
"790","2D_random",9,915,1
"791","2D_random",9,930,1
"792","2D_random",9,945,1
"793","2D_random",9,960,1
"794","2D_random",9,975,1
"795","2D_random",9,990,1
"796","2D_random",9,1005,1
"797","2D_random",9,1020,1
"798","2D_random",9,1035,1
"799","2D_random",9,1050,1
"800","2D_random",9,1065,1
"801","2D_random",9,1080,1
"802","2D_random",9,1095,1
"803","2D_random",9,1110,1
"804","2D_random",9,1125,1
"805","2D_random",9,1140,1
"806","2D_random",9,1155,1
"807","2D_random",9,1170,1
"808","2D_random",9,1185,1
"809","2D_random",9,1200,1
"810","2D_random",9,1215,1
"811","2D_random",9,1230,1
"812","2D_random",9,1245,1
"813","2D_random",9,1260,1
"814","2D_random",9,1275,1
"815","2D_random",9,1290,1
"816","2D_random",9,1305,1
"817","2D_random",9,1320,1
"818","2D_random",9,1335,1
"819","2D_random",9,1350,1
"820","3D_random",1,0,0.007592021
"821","3D_random",1,15,0.039101039
"822","3D_random",1,30,0.09360868
"823","3D_random",1,45,0.166201053
"824","3D_random",1,60,0.228002302
"825","3D_random",1,75,0.307407787
"826","3D_random",1,90,0.375608441
"827","3D_random",1,105,0.449133738
"828","3D_random",1,120,0.545939915
"829","3D_random",1,135,0.642072202
"830","3D_random",1,150,0.718639978
"831","3D_random",1,165,0.791859659
"832","3D_random",1,180,0.84746473
"833","3D_random",1,195,0.890663762
"834","3D_random",1,210,0.910465186
"835","3D_random",1,225,0.932263954
"836","3D_random",1,240,0.944975457
"837","3D_random",1,255,0.955373214
"838","3D_random",1,270,0.966770135
"839","3D_random",1,285,0.97635928
"840","3D_random",1,300,0.984724723
"841","3D_random",1,315,0.98816212
"842","3D_random",1,330,0.990103562
"843","3D_random",1,345,0.991984761
"844","3D_random",1,360,0.993774561
"845","3D_random",1,375,0.995821168
"846","3D_random",1,390,0.997928619
"847","3D_random",1,405,0.998876461
"848","3D_random",1,420,0.999284294
"849","3D_random",1,435,0.999669721
"850","3D_random",1,450,0.999905994
"851","3D_random",1,465,0.999964193
"852","3D_random",1,480,0.999993593
"853","3D_random",1,495,1
"854","3D_random",1,510,1
"855","3D_random",1,525,1
"856","3D_random",1,540,1
"857","3D_random",1,555,1
"858","3D_random",1,570,1
"859","3D_random",1,585,1
"860","3D_random",1,600,1
"861","3D_random",1,615,1
