"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"380","37_21_Composite.tif",0,1,0,0.8875,0.8875,1,0.2522,0.7759,0.7759
"281","37_22_Composite.tif",0,0,1,0.9016,0.893,0.5,0.1576,0.7836,0.7836
"381","37_22_Composite.tif",0,1,0,0.8403,0.7965,0.25,0.1536,0.7836,0.7836
"282","37_23_Composite.tif",0,0,1,0.8114,0.807,1,0.4022,0.8644,0.8644
"382","37_23_Composite.tif",0,1,0,0.9293,0.912,1,0.3281,0.8644,0.8644
"283","37_24_Composite.tif",0,0,1,0.6134,0.5589,0.3333,0.2881,0.8197,0.8197
"383","37_24_Composite.tif",0,1,0,0.938,0.9406,1,0.421,0.8197,0.8197
"284","37_25_Composite.tif",0,0,1,0.7797,0.752,0.6,0.1761,0.7125,0.7125
"384","37_25_Composite.tif",0,1,0,0.8276,0.772,0.25,0.188,0.7125,0.7125
"285","37_26_Composite.tif",0,0,1,0.924,0.9006,0.5,0.306,0.8798,0.8798
"385","37_26_Composite.tif",0,1,0,0.9151,0.9151,1,0.3472,0.8798,0.8798
"286","37_27_Composite.tif",0,0,1,0.5927,0.5929,0.6666,0.2464,0.7121,0.7121
"386","37_27_Composite.tif",0,1,0,0.8408,0.8109,1,0.285,0.7121,0.7121
"287","37_28_Composite.tif",0,0,1,0.9535,0.9449,0.5,0.2435,0.8313,0.8313
"387","37_28_Composite.tif",0,1,0,0.7757,0.7718,1,0.2575,0.8313,0.8313
"288","37_29_Composite.tif",0,0,1,0.8577,0.8258,0.5,0.3053,0.8769,0.8769
"388","37_29_Composite.tif",0,1,0,0.9132,0.9114,1,0.2856,0.8769,0.8769
"289","37_2_Composite.tif",0,0,1,0.946,0.946,1,0.4915,0.8275,0.8275
"389","37_2_Composite.tif",0,1,0,0.9246,0.9246,1,0.3723,0.8275,0.8275
"290","37_30_Composite.tif",0,0,1,0.8781,0.8781,1,0.364,0.7514,0.7514
"390","37_30_Composite.tif",0,1,0,0.8853,0.8846,1,0.278,0.7514,0.7514
"291","37_31_Composite.tif",0,0,1,0.7968,0.8008,1,0.3896,0.882,0.882
"391","37_31_Composite.tif",0,1,0,0.861,0.8315,0.75,0.3147,0.882,0.882
"292","37_32_Composite.tif",0,0,1,0.6864,0.6763,1,0.43,0.742,0.742
"392","37_32_Composite.tif",0,1,0,0.8533,0.8276,1,0.3356,0.742,0.742
"293","37_33_Composite.tif",0,0,1,0.8902,0.8902,1,0.3264,0.8014,0.8014
"393","37_33_Composite.tif",0,1,0,0.9413,0.9413,1,0.2878,0.8014,0.8014
"294","37_34_Composite.tif",0,0,1,0.8266,0.8227,0.6666,0.2905,0.7741,0.7741
"394","37_34_Composite.tif",0,1,0,0.8947,0.8948,1,0.3211,0.7741,0.7741
"295","37_3_Composite.tif",0,0,1,0.99,0.99,1,0.3608,0.9054,0.9054
"395","37_3_Composite.tif",0,1,0,0.7374,0.7374,1,0.2851,0.9054,0.9054
"296","37_4_Composite.tif",0,0,1,0.7912,0.787,0.5,0.2074,0.8319,0.8319
"396","37_4_Composite.tif",0,1,0,0.9537,0.9412,1,0.334,0.8319,0.8319
"297","37_5_Composite.tif",0,0,1,0.8882,0.8882,1,0.6469,0.906,0.906
"397","37_5_Composite.tif",0,1,0,0.9659,0.9659,1,0.4163,0.906,0.906
"298","37_6_Composite.tif",0,0,1,0.8166,0.8166,1,0.3154,0.7962,0.7962
"398","37_6_Composite.tif",0,1,0,0.9341,0.9341,1,0.3432,0.7962,0.7962
"299","37_7_Composite.tif",0,0,1,0.8328,0.7334,0.3333,0.1829,0.911,0.911
"399","37_7_Composite.tif",0,1,0,0.8803,0.8803,1,0.4912,0.911,0.911
"2100","37_8_Composite.tif",0,0,1,0.7985,0.7959,0.5,0.2094,0.8385,0.8385
"3100","37_8_Composite.tif",0,1,0,0.9366,0.939,1,0.2986,0.8385,0.8385
"2101","37_9_Composite.tif",0,0,1,0.9373,0.9098,0.3333,0.1881,0.8012,0.8012
"3101","37_9_Composite.tif",0,1,0,0.923,0.923,1,0.3605,0.8012,0.8012
