"","FileName","Frame","Channel","ChannelColoc","ColocSignalBased","ColocSizeBased","ColocObjectsNumber","MeanIntensity","PearsonCorr","PearsonCorrMasked"
"234","32_10_Composite.tif",0,0,1,0.312,0.3105,0.1333,0.1533,0.5558,0.5558
"334","32_10_Composite.tif",0,1,0,0.5292,0.5517,0.5652,0.1612,0.5558,0.5558
"235","32_11_Composite.tif",0,0,1,0.4457,0.4471,0.5333,0.1648,0.5063,0.5063
"335","32_11_Composite.tif",0,1,0,0.5268,0.5176,0.2173,0.1437,0.5063,0.5063
"236","32_12_Composite.tif",0,0,1,0.4232,0.4144,0.3,0.1161,0.7035,0.7035
"336","32_12_Composite.tif",0,1,0,0.7124,0.6503,0.5555,0.1824,0.7035,0.7035
"237","32_13_Composite.tif",0,0,1,0.4685,0.4645,0.1818,0.1494,0.6065,0.6065
"337","32_13_Composite.tif",0,1,0,0.6396,0.6443,0.75,0.2031,0.6065,0.6065
"238","32_14_Composite.tif",0,0,1,0.6332,0.6332,1,0.25,0.5696,0.5696
"338","32_14_Composite.tif",0,1,0,0.5377,0.5319,0.4,0.1939,0.5696,0.5696
"239","32_15_Composite.tif",0,0,1,0.3108,0.3306,0.6666,0.1601,0.4665,0.4665
"339","32_15_Composite.tif",0,1,0,0.6913,0.694,0.6086,0.1936,0.4665,0.4665
"240","32_16_Composite.tif",0,0,1,0.6243,0.6105,0.1851,0.0921,0.6574,0.6574
"340","32_16_Composite.tif",0,1,0,0.7559,0.7423,0.4285,0.1471,0.6574,0.6574
"241","32_17_Composite.tif",0,0,1,0.3247,0.3205,0.25,0.1365,0.6184,0.6184
"341","32_17_Composite.tif",0,1,0,0.7846,0.7615,0.5384,0.2087,0.6184,0.6184
"242","32_18_Composite.tif",0,0,1,0.3829,0.3752,0,0.0816,0.5451,0.5451
"342","32_18_Composite.tif",0,1,0,0.5963,0.5861,0.625,0.1872,0.5451,0.5451
"243","32_19_Composite.tif",0,0,1,0.5113,0.5141,0.5714,0.1898,0.6205,0.6205
"343","32_19_Composite.tif",0,1,0,0.6117,0.6077,0.4,0.1779,0.6205,0.6205
"244","32_1_Composite.tif",0,0,1,0.1418,0.1444,0.4166,0.1559,0.3989,0.3989
"344","32_1_Composite.tif",0,1,0,0.5695,0.5464,0.6666,0.221,0.3989,0.3989
"245","32_20_Composite.tif",0,0,1,0.5542,0.5609,0.3714,0.1552,0.5452,0.5452
"345","32_20_Composite.tif",0,1,0,0.652,0.6244,0.5185,0.1698,0.5452,0.5452
"246","32_21_Composite.tif",0,0,1,0.4692,0.4751,0.5,0.2023,0.3974,0.3974
"346","32_21_Composite.tif",0,1,0,0.2336,0.2253,0.0967,0.0672,0.3974,0.3974
"247","32_22_Composite.tif",0,0,1,0.2698,0.2739,0.0714,0.0722,0.429,0.429
"347","32_22_Composite.tif",0,1,0,0.4846,0.5008,0.55,0.1939,0.429,0.429
"248","32_23_Composite.tif",0,0,1,0.4345,0.4355,0.3142,0.1194,0.5568,0.5568
"348","32_23_Composite.tif",0,1,0,0.547,0.5296,0.4583,0.1529,0.5568,0.5568
"249","32_24_Composite.tif",0,0,1,0.3323,0.3424,0.1111,0.097,0.5303,0.5303
"349","32_24_Composite.tif",0,1,0,0.6401,0.641,0.4666,0.1633,0.5303,0.5303
"250","32_25_Composite.tif",0,0,1,0.5882,0.5398,0.1875,0.0935,0.7883,0.7883
"350","32_25_Composite.tif",0,1,0,0.8727,0.8525,0.4285,0.1918,0.7883,0.7883
"251","32_26_Composite.tif",0,0,1,0.4446,0.4423,0.0909,0.0883,0.5995,0.5995
"351","32_26_Composite.tif",0,1,0,0.7922,0.7863,0.6315,0.2066,0.5995,0.5995
"252","32_27_Composite.tif",0,0,1,0.3113,0.3118,0.2608,0.1069,0.4957,0.4957
"352","32_27_Composite.tif",0,1,0,0.597,0.5951,0.4848,0.19,0.4957,0.4957
"253","32_28_Composite.tif",0,0,1,0.5379,0.5384,0.3,0.1394,0.6499,0.6499
"353","32_28_Composite.tif",0,1,0,0.7946,0.7942,0.8461,0.2453,0.6499,0.6499
"254","32_29_Composite.tif",0,0,1,0.6111,0.6139,0.75,0.2268,0.6019,0.6019
"354","32_29_Composite.tif",0,1,0,0.6502,0.6598,0.5454,0.1841,0.6019,0.6019
"255","32_2_Composite.tif",0,0,1,0.4454,0.4414,0.1176,0.096,0.5204,0.5204
"355","32_2_Composite.tif",0,1,0,0.5715,0.5726,0.4,0.1537,0.5204,0.5204
"256","32_30_Composite.tif",0,0,1,0.3795,0.3514,0,0.0772,0.6246,0.6246
"356","32_30_Composite.tif",0,1,0,0.6234,0.6278,0.5384,0.1783,0.6246,0.6246
"257","32_31_Composite.tif",0,0,1,0.2732,0.2718,0,0.0864,0.4527,0.4527
"357","32_31_Composite.tif",0,1,0,0.6119,0.6211,0.3846,0.1355,0.4527,0.4527
"258","32_32_Composite.tif",0,0,1,0.4786,0.4687,0.2307,0.1174,0.6409,0.6409
"358","32_32_Composite.tif",0,1,0,0.4463,0.413,0.3157,0.1258,0.6409,0.6409
"259","32_33_Composite.tif",0,0,1,0.5331,0.5395,0.2181,0.1068,0.4672,0.4672
"359","32_33_Composite.tif",0,1,0,0.696,0.6882,0.5416,0.2031,0.4672,0.4672
"260","32_34_Composite.tif",0,0,1,0.3752,0.3598,0.1428,0.1187,0.7055,0.7055
"360","32_34_Composite.tif",0,1,0,0.8004,0.7129,0.2857,0.1721,0.7055,0.7055
"261","32_3_Composite.tif",0,0,1,0.3946,0.3893,0,0.1115,0.6098,0.6098
"361","32_3_Composite.tif",0,1,0,0.5956,0.5862,0.4166,0.1697,0.6098,0.6098
"262","32_4_Composite.tif",0,0,1,0.424,0.4256,0.5,0.1725,0.5971,0.5971
"362","32_4_Composite.tif",0,1,0,0.5386,0.5579,0.5789,0.1838,0.5971,0.5971
"263","32_5_Composite.tif",0,0,1,0.4081,0.407,0.2222,0.1408,0.57,0.57
"363","32_5_Composite.tif",0,1,0,0.7334,0.7408,0.7222,0.1849,0.57,0.57
"264","32_6_Composite.tif",0,0,1,0.4055,0.3929,0.25,0.1388,0.5198,0.5198
"364","32_6_Composite.tif",0,1,0,0.6622,0.6718,0.8333,0.1913,0.5198,0.5198
"265","32_7_Composite.tif",0,0,1,0.3272,0.3272,0,0.1351,0.5296,0.5296
"365","32_7_Composite.tif",0,1,0,0.6604,0.6402,0.7272,0.1827,0.5296,0.5296
"266","32_8_Composite.tif",0,0,1,0.1491,0.1489,0,0.0717,0.3354,0.3354
"366","32_8_Composite.tif",0,1,0,0.3782,0.4,0.421,0.1333,0.3354,0.3354
"267","32_9_Composite.tif",0,0,1,0.4426,0.4383,0.3636,0.1563,0.616,0.616
"367","32_9_Composite.tif",0,1,0,0.626,0.6237,0.625,0.1818,0.616,0.616
"268","33_10_Composite.tif",0,0,1,0.4756,0.4699,0.2857,0.1097,0.5954,0.5954
"368","33_10_Composite.tif",0,1,0,0.7765,0.7689,0.6111,0.2039,0.5954,0.5954
"269","33_11_Composite.tif",0,0,1,0.2609,0.2594,0.25,0.1097,0.4907,0.4907
"369","33_11_Composite.tif",0,1,0,0.6644,0.6683,0.8,0.2431,0.4907,0.4907
"270","33_12_Composite.tif",0,0,1,0.5447,0.5357,0.4545,0.1386,0.6329,0.6329
"370","33_12_Composite.tif",0,1,0,0.6164,0.6164,0.75,0.1822,0.6329,0.6329
"271","33_13_Composite.tif",0,0,1,0.6285,0.637,0.4117,0.1462,0.6656,0.6656
"371","33_13_Composite.tif",0,1,0,0.6977,0.6784,0.4347,0.1282,0.6656,0.6656
"272","33_14_Composite.tif",0,0,1,0.467,0.4646,0.3714,0.1135,0.5334,0.5334
"372","33_14_Composite.tif",0,1,0,0.6126,0.6095,0.5,0.1878,0.5334,0.5334
"273","33_15_Composite.tif",0,0,1,0.2865,0.2862,0,0.0508,0.6016,0.6016
"373","33_15_Composite.tif",0,1,0,0.8442,0.8359,0.6956,0.25,0.6016,0.6016
"274","33_16_Composite.tif",0,0,1,0.2727,0.273,0.125,0.0652,0.5893,0.5893
"374","33_16_Composite.tif",0,1,0,0.7948,0.783,0.6666,0.2378,0.5893,0.5893
"275","33_17_Composite.tif",0,0,1,0.2138,0.2142,0.3333,0.1432,0.5477,0.5477
"375","33_17_Composite.tif",0,1,0,0.7232,0.676,0.6315,0.1771,0.5477,0.5477
"276","33_18_Composite.tif",0,0,1,0.4808,0.4829,0.4615,0.181,0.5537,0.5537
"376","33_18_Composite.tif",0,1,0,0.5911,0.5811,0.619,0.1786,0.5537,0.5537
"277","33_19_Composite.tif",0,0,1,0.3222,0.3211,0.2666,0.0986,0.4577,0.4577
"377","33_19_Composite.tif",0,1,0,0.6952,0.6933,0.7,0.1929,0.4577,0.4577
"278","33_1_Composite.tif",0,0,1,0.5499,0.5297,0.3125,0.0975,0.6339,0.6339
"378","33_1_Composite.tif",0,1,0,0.6842,0.7012,0.3333,0.1536,0.6339,0.6339
"279","33_20_Composite.tif",0,0,1,0.1796,0.18,0.0666,0.099,0.4723,0.4723
"379","33_20_Composite.tif",0,1,0,0.7803,0.7849,0.7142,0.2086,0.4723,0.4723
"280","33_21_Composite.tif",0,0,1,0.5358,0.5477,0.5,0.1862,0.5425,0.5425
"380","33_21_Composite.tif",0,1,0,0.4672,0.4575,0.3478,0.1288,0.5425,0.5425
"281","33_22_Composite.tif",0,0,1,0.4297,0.4273,0.0952,0.0853,0.5436,0.5436
"381","33_22_Composite.tif",0,1,0,0.7196,0.7088,0.4411,0.1845,0.5436,0.5436
"282","33_23_Composite.tif",0,0,1,0.483,0.4672,0.25,0.1023,0.5975,0.5975
"382","33_23_Composite.tif",0,1,0,0.6449,0.6376,0.3461,0.1364,0.5975,0.5975
"283","33_24_Composite.tif",0,0,1,0.3088,0.3098,0.3333,0.1973,0.4064,0.4064
"383","33_24_Composite.tif",0,1,0,0.6295,0.6365,0.5555,0.1419,0.4064,0.4064
"284","33_25_Composite.tif",0,0,1,0.4706,0.4671,0.1923,0.0729,0.5405,0.5405
"384","33_25_Composite.tif",0,1,0,0.6511,0.6531,0.5416,0.1823,0.5405,0.5405
"285","33_26_Composite.tif",0,0,1,0.2379,0.239,0.1428,0.0732,0.5152,0.5152
"385","33_26_Composite.tif",0,1,0,0.7144,0.7201,0.8333,0.2517,0.5152,0.5152
"286","33_27_Composite.tif",0,0,1,0.5187,0.517,0.7,0.1906,0.5333,0.5333
"386","33_27_Composite.tif",0,1,0,0.5937,0.5757,0.2777,0.0916,0.5333,0.5333
"287","33_28_Composite.tif",0,0,1,0.4679,0.4686,0.3076,0.1629,0.5424,0.5424
"387","33_28_Composite.tif",0,1,0,0.6789,0.6806,0.4347,0.1424,0.5424,0.5424
"288","33_29_Composite.tif",0,0,1,0.4984,0.4711,0.4375,0.1313,0.6413,0.6413
"388","33_29_Composite.tif",0,1,0,0.6613,0.6466,0.4705,0.1409,0.6413,0.6413
"289","33_2_Composite.tif",0,0,1,0.2374,0.2408,0.0952,0.0496,0.3427,0.3427
"389","33_2_Composite.tif",0,1,0,0.6574,0.662,0.6666,0.2304,0.3427,0.3427
"290","33_30_Composite.tif",0,0,1,0.4851,0.5046,0.375,0.1612,0.554,0.554
"390","33_30_Composite.tif",0,1,0,0.6809,0.6749,0.5454,0.1889,0.554,0.554
"291","33_31_Composite.tif",0,0,1,0.8471,0.8285,0.5483,0.1568,0.742,0.742
"391","33_31_Composite.tif",0,1,0,0.4701,0.4504,0.2142,0.1071,0.742,0.742
"292","33_32_Composite.tif",0,0,1,0.4001,0.4,0.2666,0.1441,0.4822,0.4822
"392","33_32_Composite.tif",0,1,0,0.7108,0.7102,0.4736,0.1451,0.4822,0.4822
"293","33_33_Composite.tif",0,0,1,0.4821,0.4992,0.3,0.1531,0.5298,0.5298
"393","33_33_Composite.tif",0,1,0,0.6767,0.6773,0.56,0.1935,0.5298,0.5298
"294","33_34_Composite.tif",0,0,1,0.2388,0.24,0.1666,0.0861,0.5144,0.5144
"394","33_34_Composite.tif",0,1,0,0.7057,0.7101,0.7916,0.2569,0.5144,0.5144
"295","33_3_Composite.tif",0,0,1,0.2369,0.228,0,0.0666,0.5718,0.5718
"395","33_3_Composite.tif",0,1,0,0.8334,0.7827,0.3846,0.1526,0.5718,0.5718
"296","33_4_Composite.tif",0,0,1,0.2402,0.2441,0.3333,0.1295,0.5472,0.5472
"396","33_4_Composite.tif",0,1,0,0.6846,0.6422,0.647,0.1797,0.5472,0.5472
"297","33_5_Composite.tif",0,0,1,0.4356,0.4376,0,0.1525,0.648,0.648
"397","33_5_Composite.tif",0,1,0,0.7756,0.7794,0.75,0.2177,0.648,0.648
"298","33_6_Composite.tif",0,0,1,0.2611,0.2611,0,0.0469,0.5112,0.5112
"398","33_6_Composite.tif",0,1,0,0.8461,0.8396,0.76,0.2476,0.5112,0.5112
"299","33_7_Composite.tif",0,0,1,0.5078,0.4989,0.1666,0.0822,0.5542,0.5542
"399","33_7_Composite.tif",0,1,0,0.5917,0.5712,0.3076,0.11,0.5542,0.5542
"2100","33_8_Composite.tif",0,0,1,0.5062,0.4992,0.25,0.1178,0.662,0.662
"3100","33_8_Composite.tif",0,1,0,0.7162,0.7081,0.6428,0.1849,0.662,0.662
"2101","33_9_Composite.tif",0,0,1,0.3489,0.3473,0.2,0.1089,0.5299,0.5299
"3101","33_9_Composite.tif",0,1,0,0.7321,0.703,0.48,0.1722,0.5299,0.5299
